categoryPath,zeroRootMode,secondHandRootMode,classicListingAllowed,catalogOfferAllowed,reason,notes
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Katkı Ürünleri,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Akü Şarj Cihazı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Akü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Silecek,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Ampul,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Filtre,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Buji,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Fren Balatası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Debriyaj Seti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Otomobil Lastiği,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › SUV Lastiği,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Motosiklet Lastiği,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant Kapağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Kar Zinciri,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › İlk Yardım Seti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Yangın Söndürücü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Reflektör,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Takviye Kablosu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Kriko,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Çekme Halatı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Motosiklet Kaskı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Motosiklet Montu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Eldiven,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Dizlik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Bot,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Yağmurluk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Motosiklet Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Telefon Tutucu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Branda,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Egzoz,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Ayna,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Zincir ve Dişli,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Bahçe Masa Takımı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Şezlong,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Salıncak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Hamak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Gölgelik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Şemsiye,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Çim Biçme Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Tırpan,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Çit Budama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Yaprak Üfleme,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Testere,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Bahçe El Aleti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Sulama › Bahçe Hortumu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Sulama › Hortum Makarası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Sulama › Sulama Tabancası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Sulama › Damla Sulama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Sulama › Su Pompası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Sulama › Hidrofor,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Saksı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Toprak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Gübre,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Tohum,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Fide,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Bitki Destek Ürünleri,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › El Aletleri › Tornavida,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › El Aletleri › Pense,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › El Aletleri › Anahtar Takımı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › El Aletleri › Çekiç,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › El Aletleri › Testere,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › El Aletleri › Maket Bıçağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › El Aletleri › Ölçüm Aleti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Matkap,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Vidalama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Taşlama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Dekupaj,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Daire Testere,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Kırıcı-Delici,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Zımpara,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Kaynak Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › İç Cephe Boyası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Dış Cephe Boyası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Ahşap Boyası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Sprey Boya,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Vernik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Silikon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Yapıştırıcı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Derz Dolgu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Vida,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Dübel,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Çivi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Somun,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Cıvata,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Menteşe,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Kilit,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Hırdavat › Tekerlek,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrik › Priz,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrik › Anahtar,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrik › Sigorta,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrik › Kablo,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrik › Uzatma Kablosu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrik › Pano,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Elektrik › Sensör,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Tesisat › Musluk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Tesisat › Batarya,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Tesisat › Duş Seti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Tesisat › Vana,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Tesisat › Boru,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Tesisat › Sifon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › Tesisat › Armatür,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › İzolasyon › Isı Yalıtımı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › İzolasyon › Su Yalıtımı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › İzolasyon › Ses Yalıtımı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › İzolasyon › Çatı Kaplama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Bahçe ve Yapı › Yapı Market › İzolasyon › Yalıtım Bandı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › CNC Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Torna,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Freze,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Pres,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Lazer Kesim,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Plazma Kesim,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Şerit Testere,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Paketleme Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Kompresör,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Jeneratör,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Kaynak Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Hava Tabancası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Takım Arabası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Mengene,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Hamur Yoğurma,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Dilimleme Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Et Kıyma Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Vakum Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Endüstriyel Mikser,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Fritöz,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Depo Rafı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Çelik Raf,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Plastik Kasa,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Palet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › İstif Kutusu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Dolap,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Transpalet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › İstif Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Platform Arabası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › El Arabası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Konveyör,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Forklift Ataşmanı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Raf Sistemi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Vitrin,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Askılık,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Manken,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Kasa Bankosu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Fiyat Etiketi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Yazar Kasa,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › POS Terminali,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Barkod Okuyucu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Etiket Yazıcı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Para Çekmecesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
