categoryPath,attributeName,attributeSlug,type,required,filterable,searchable,formVisible,detailVisible,comparisonVisible,isVariant,unit,sortOrder,optionValues,source,notes
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Nebulizatör,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Nebulizatör,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Kardiyo › Koşu Bandı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Kardiyo › Koşu Bandı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Bisiklet Tipi,bisiklet-tipi,SINGLE_SELECT,true,true,true,true,true,true,false,,1,Dağ;Şehir;Yol;Katlanır;Çocuk;Elektrikli,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Kadro Boyu,kadro-boyu,SINGLE_SELECT,false,true,true,true,true,true,false,,2,,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Jant Çapı,jant-capi,SINGLE_SELECT,false,true,true,true,true,true,false,inç,3,20;24;26;27.5;28;29,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Kadro Malzemesi,kadro-malzemesi,SINGLE_SELECT,false,true,true,true,true,true,false,,4,Alüminyum;Çelik;Karbon;Diğer,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Vites Sayısı,vites-sayisi,SINGLE_SELECT,false,true,true,true,true,true,false,,5,Tek;3;7;18;21;24;27,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Fren Tipi,fren-tipi,SINGLE_SELECT,false,true,true,true,true,true,false,,6,V-Brake;Disk;Hidrolik Disk,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Renk,renk,COLOR,false,true,true,true,true,true,true,,7,Siyah;Beyaz;Kırmızı;Mavi;Diğer,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Elektrikli,elektrikli,BOOLEAN,false,true,true,true,true,true,false,,8,,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Garanti,garanti,SINGLE_SELECT,false,false,true,true,true,true,false,,9,12 Ay;24 Ay,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Bisiklet Tipi,bisiklet-tipi,SINGLE_SELECT,true,true,true,true,true,true,false,,1,Dağ;Şehir;Yol;Katlanır;Çocuk;Elektrikli,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Kadro Boyu,kadro-boyu,SINGLE_SELECT,false,true,true,true,true,true,false,,2,,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Jant Çapı,jant-capi,SINGLE_SELECT,false,true,true,true,true,true,false,inç,3,20;24;26;27.5;28;29,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Kadro Malzemesi,kadro-malzemesi,SINGLE_SELECT,false,true,true,true,true,true,false,,4,Alüminyum;Çelik;Karbon;Diğer,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Vites Sayısı,vites-sayisi,SINGLE_SELECT,false,true,true,true,true,true,false,,5,Tek;3;7;18;21;24;27,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Fren Tipi,fren-tipi,SINGLE_SELECT,false,true,true,true,true,true,false,,6,V-Brake;Disk;Hidrolik Disk,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Renk,renk,COLOR,false,true,true,true,true,true,true,,7,Siyah;Beyaz;Kırmızı;Mavi;Diğer,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Elektrikli,elektrikli,BOOLEAN,false,true,true,true,true,true,false,,8,,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Garanti,garanti,SINGLE_SELECT,false,false,true,true,true,true,false,,9,12 Ay;24 Ay,plan,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kürek Aleti,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Kardiyo › Kürek Aleti,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Kardiyo › Stepper,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Kardiyo › Stepper,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Ağırlık › Dambıl,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Dambıl,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Ağırlık › Halter,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Halter,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Ağırlık › Ağırlık Seti,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Ağırlık Seti,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Ağırlık › Bench Sehpası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Bench Sehpası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Ağırlık › Kettlebell,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Kettlebell,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Ağırlık › Direnç Lastiği,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Direnç Lastiği,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Matı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Matı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Topu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Topu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Çemberi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Çemberi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Bloğu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Bloğu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Fitness › Yoga ve Pilates › Foam Roller,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Foam Roller,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Topu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Topu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Futbol › Krampon,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Krampon,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Futbol › Kaleci Eldiveni,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Kaleci Eldiveni,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Kalesi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Kalesi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Futbol › Antrenman Ekipmanı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Antrenman Ekipmanı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Topu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Topu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Potası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Potası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Ayakkabısı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Ayakkabısı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Topu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Topu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Filesi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Filesi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Raketi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Raketi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Topu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Topu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Raket Sporları › Masa Tenisi Raketi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Masa Tenisi Raketi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Raket Sporları › Badminton Raketi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Badminton Raketi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Takım Sporları › Raket Sporları › Padel Raketi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Padel Raketi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Çadır,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Çadır,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Uyku Tulumu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Uyku Tulumu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Matı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Matı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Sandalyesi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Sandalyesi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Masası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Masası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Ocağı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Ocağı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Lambası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Lambası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Dağcılık Çantası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Dağcılık Çantası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Trekking Baton,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Trekking Baton,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Kask,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Kask,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Karabina,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Karabina,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Tırmanış İpi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Tırmanış İpi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Mont,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Mont,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Termal İçlik,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Termal İçlik,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
